Label,ID,Spot N links,Spot center intensity,Spot center intensity,Spot frame,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot position,Spot position,Spot position,Spot quick mean,Spot quick mean,Spot radius,Spot track ID,Track N spots
,, ,Center ch1,Center ch2, ,Mean ch1,Std ch1,Min ch1,Max ch1,Median ch1,Sum ch1,Mean ch2,Std ch2,Min ch2,Max ch2,Median ch2,Sum ch2,X,Y,Z,Mean ch1,Mean ch2, , , 
,,,(Counts),(Counts),,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(µm),(µm),(µm),(Counts),(Counts),(µm),,
SM,108,2,100.3810305,876.5807672,139,97.29333333,57.79314776,0,293,80,7297,793.4933333,357.2292917,26,1493,800,59512,16.0005776,457.4636572,19.79368759,93.95652174,713.0869565,5,0,104
SM,109,2,95.22797165,821.2795177,140,87.575,47.48131545,0,213,80,7006,713.475,300.6146857,26,1467,773,57078,16.19794886,460.0294836,19.79368759,90.68181818,678.7727273,5,0,104
SM,110,2,116.8938739,1000.68797,141,112.2345679,55.93730231,0,240,107,9091,830.4814815,426.7162732,0,1600,854,67269,14.02686505,460.0294836,19.79368759,113.5,806.9090909,5,0,104
SM,111,2,101.4020674,912.7036762,142,100.5921053,62.29546321,0,267,80,7645,778.8026316,308.0551042,159,1467,800,59189,15.80320635,458.6478848,19.79368759,99.20833333,737.1666667,5,0,104
SM,112,2,98.34533061,1093.400296,143,94.6,53.04204208,0,240,107,7568,951.6125,356.8693515,187,1679,960,76129,16.59269137,457.6610285,19.79368759,95.5,925.9090909,5,0,104
SM,113,1,104.6394511,1089.8851,144,103.925,54.82279277,0,293,106,8314,974.2125,324.3917265,107,1653,1014,77937,15.60583509,454.5030884,19.79368759,105,919.1666667,5,0,104
PSM,114,1,128.4365981,332.7289862,47,119.5897436,64.33888281,0,267,107,9328,300.7564103,134.8537626,26,667,293,23459,162.0004291,343.5307412,19.7857925,110.2083333,273.0833333,5,1,98
PSM,115,2,114.1380423,313.8055352,48,108.2948718,64.73945965,26,400,106,8447,263.525641,130.842795,0,693,267,20555,155.1614806,342.6589758,20.10328134,109.88,232.6,5,1,98
PSM,116,2,77.84988063,340.0095512,49,74.31168831,47.3273204,0,213,80,5722,291.1558442,155.5500482,26,587,293,22419,147.0837948,339.6148046,20.06648648,71.83333333,276.9583333,5,1,98
PSM,117,2,74.62273867,327.2140924,50,69.79220779,47.86530929,0,187,53,5374,281.5194805,171.7784383,0,640,320,21677,138.4046984,337.0428288,19.91499229,68.33333333,269.25,5,1,98
