"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," "
"","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(Counts)","(µm)","",""
"NT","44","2","62.024950795574775","824.6985752143227","44","54.52564102564103","41.64716493335828","0.0","186.0","53.0","4253.0","661.8205128205128","451.14612323373075","0.0","1813.0","640.0","51622.0","481.8035841676884","377.4744876887194","0.05707754059269998","55.36363636363637","595.6818181818181","5.0","0","137"
"NT","45","2","62.009039842750255","812.9042900290846","45","66.28571428571429","39.4170872454738","0.0","160.0","53.0","5104.0","663.4935064935065","402.23002136695186","0.0","1706.0","640.0","51089.0","483.76484427580135","379.1555677813877","0.05707754059269998","61.541666666666664","581.75","5.0","0","137"
"NT","46","2","60.300868618581696","820.6973181376343","46","54.83116883116883","40.646551804745485","0.0","160.0","53.0","4222.0","684.2077922077922","376.9343911102307","0.0","1814.0","746.0","52684.0","486.84682444569313","380.55646785861114","0.05707754059269998","53.75","587.25","5.0","0","137"
"NT","47","2","57.68177703907327","989.9072321218165","47","63.31578947368421","42.01879278808974","0.0","186.0","53.0","4812.0","733.2368421052631","509.3504587458045","53.0","1866.0","693.0","55726.0","486.28646441480373","380.2762878431664","0.05707754059269998","61.083333333333336","595.0","5.0","0","137"
"NT","48","2","58.82593810389071","843.9574544457763","48","58.51315789473684","38.31639976861174","0.0","160.0","53.0","4447.0","677.8026315789474","485.71640613940815","0.0","2027.0","587.0","51513.0","487.1270044611378","381.95736793583467","0.05707754059269998","56.166666666666664","563.9583333333334","5.0","0","137"
"NT","49","2","47.61724957306566","907.6575384144319","49","48.324675324675326","40.27943237671761","0.0","213.0","53.0","3721.0","721.012987012987","436.6925479190887","0.0","1867.0","800.0","55518.0","483.48466426035674","383.9186280439476","0.05707754059269998","47.95454545454545","629.7727272727273","5.0","0","137"
"NT","50","2","61.43306853143185","758.1094426726459","50","62.06410256410256","44.12036068649289","0.0","187.0","53.0","4841.0","578.3333333333334","413.43108744900184","0.0","1546.0","533.0","45110.0","484.0450242912461","383.07808799761347","0.05707754059269998","58.916666666666664","486.0416666666667","5.0","0","137"
"NT","51","2","49.9410246858221","747.5606022867844","51","48.46666666666667","36.03389295429292","0.0","160.0","53.0","3635.0","602.9466666666667","350.5158319797674","0.0","1333.0","640.0","45221.0","484.60538432213554","388.1213282756181","0.05707754059269998","46.21739130434783","549.0","5.0","0","137"
"NT","52","2","51.00475187035462","758.7100072252439","52","49.26315789473684","35.34642590929674","0.0","134.0","53.0","3744.0","629.4342105263158","384.88149987673916","0.0","1600.0","587.0","47837.0","488.5279045383614","389.8024083682863","0.05707754059269998","50.0","544.5416666666666","5.0","0","137"
"NT","53","2","52.09869165688526","801.055752808178","53","53.45454545454545","42.746666676616115","0.0","186.0","53.0","4116.0","636.4805194805194","370.7147651706309","0.0","1440.0","693.0","49009.0","489.36844458469545","390.64294841462043","0.05707754059269998","53.583333333333336","552.3333333333334","5.0","0","137"
"NT","54","2","63.5967780729391","731.1029626085962","54","63.22077922077922","41.41434514265983","0.0","187.0","53.0","4868.0","606.6363636363636","388.0783259618342","0.0","1760.0","587.0","46711.0","489.36844458469545","390.64294841462043","0.05707754059269998","60.5","522.3333333333334","5.0","0","137"
"NT","55","2","66.630184047048","674.4925333264139","55","62.08974358974359","41.068579292790304","0.0","187.0","53.0","4843.0","559.8974358974359","342.0446765739248","0.0","1227.0","587.0","43672.0","489.36844458469545","393.16456855362276","0.05707754059269998","59.083333333333336","496.1666666666667","5.0","0","137"
"NT","56","2","48.355718618794675","690.7878685127073","56","46.883116883116884","37.01279082822656","0.0","134.0","27.0","3610.0","500.64935064935065","369.058787437854","0.0","1333.0","479.0","38550.0","492.45042475458723","396.2465487235145","0.05707754059269998","52.47826086956522","489.82608695652175","5.0","0","137"
"NT","57","2","48.23454709856867","691.1976515468822","57","52.077922077922075","37.62829500653877","0.0","160.0","53.0","4010.0","548.4675324675325","327.03474724511045","0.0","1333.0","480.0","42232.0","495.2522249090342","395.9663687080698","0.05707754059269998","50.708333333333336","454.4583333333333","5.0","0","137"
"NT","58","2","92.03217642656418","898.1889941913073","58","93.74683544303798","57.005503187879526","0.0","320.0","80.0","7406.0","674.8987341772151","465.2733025051171","0.0","1706.0","587.0","53317.0","495.53240492447895","399.27365098234964","9.75843887848023","94.95833333333333","593.8333333333334","5.0","0","137"
"NT","59","2","75.10516360634917","1090.6093561020411","59","73.04054054054055","43.393213025657765","0.0","187.0","80.0","5405.0","794.8783783783783","528.8863449054733","0.0","2400.0","800.0","58821.0","497.21348501714715","399.27365098234964","9.75843887848023","78.34782608695652","670.8260869565217","5.0","0","137"
"NT","60","2","68.29469454229243","1110.060123629463","60","68.39240506329114","41.911511704688955","0.0","186.0","53.0","5403.0","751.3544303797469","663.7424399680463","0.0","2240.0","587.0","59357.0","496.65312498625775","398.15293092057084","9.75843887848023","69.73913043478261","672.0","5.0","0","137"
"NT","61","2","95.26963421063087","1610.8543828934385","61","80.90666666666667","55.73687539931961","0.0","266.0","80.0","6068.0","1047.5066666666667","1033.204531873861","0.0","3263.0","640.0","78563.0","497.21348501714715","398.15293092057084","9.75843887848023","81.73913043478261","871.3913043478261","5.0","0","137"
"NT","62","2","83.60656405415737","1597.180278470104","62","77.47435897435898","45.4057391987087","0.0","187.0","80.0","6043.0","1039.3333333333333","976.8016410138994","0.0","3147.0","533.0","81068.0","501.136005233373","400.39437104412843","9.75843887848023","75.04166666666667","863.9166666666666","5.0","0","137"
"NT","63","2","67.49895041486388","1435.897095119651","63","68.36708860759494","44.07021705368281","0.0","187.0","80.0","5401.0","982.873417721519","928.3318561018758","0.0","2987.0","693.0","77647.0","504.2179854032647","397.032210858792","9.75843887848023","70.69565217391305","864.8260869565217","5.0","0","137"
"NT","64","2","74.99004939335418","1582.5325430701293","64","69.03703703703704","43.82021349915025","0.0","187.0","53.0","5592.0","1023.283950617284","951.0220717019125","0.0","2837.0","747.0","82886.0","503.3774453569306","398.9934709669049","9.75843887848023","67.27272727272727","949.7727272727273","5.0","0","137"
"NT","65","2","79.69980808561935","1649.7306009578358","65","71.77631578947368","45.329195502592825","0.0","213.0","80.0","5455.0","1092.6447368421052","1031.4953896028471","0.0","3530.0","747.0","83041.0","506.1792455113776","402.07545113679663","9.75843887848023","65.45833333333333","917.9583333333334","5.0","0","137"
