Label,ID,Spot N links,Spot center intensity,Spot center intensity,Spot frame,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot position,Spot position,Spot position,Spot quick mean,Spot quick mean,Spot radius,Spot track ID,Track N spots
,, ,Center ch1,Center ch2, ,Mean ch1,Std ch1,Min ch1,Max ch1,Median ch1,Sum ch1,Mean ch2,Std ch2,Min ch2,Max ch2,Median ch2,Sum ch2,X,Y,Z,Mean ch1,Mean ch2, , , 
,,,(Counts),(Counts),,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(µm),(µm),(µm),(Counts),(Counts),(µm),,
NT,60,2,251.2928597,1093.677635,84,233.9259259,126.6225471,26,586,214,18948,887.617284,623.4500896,80,4095,826,71897,264.5494855,193.9250364,30.34742925,227.8181818,854.6818182,5,0,80
NT,61,2,145.9359029,1205.036021,85,145.9506173,68.66110639,0,293,133,11822,883.1851852,521.442569,26,1813,880,71538,263.2092255,197.4205958,30.34742925,148.1153846,751.2692308,5,0,80
NT,62,2,173.1134718,1208.518075,86,178.654321,82.64020821,26,507,160,14471,897.7407407,561.2618101,26,1920,907,72717,266.2641448,195.0902229,30.34742925,185.1538462,791.3076923,5,0,80
NT,63,2,185.6781513,1194.34728,87,186.3414634,94.49622365,0,453,160,15280,931.9146341,625.559033,26,2026,1013,76417,267.4293313,194.10011,30.34742925,185.52,854.44,5,0,80
NT,64,2,119.96013,1495.72863,88,123.5375,62.91745522,26,346,107,9883,1081.825,719.1436851,26,2666,1093,86546,266.9041105,194.9754779,30.34742925,135.6153846,906.0384615,5,0,80
NT,65,2,166.091412,1454.343102,89,153.8625,81.38092081,0,426,159,12309,1125.225,665.0479944,53,2746,1173,90018,270.2790128,195.3800415,30.34742925,151.5384615,940.1923077,5,0,80
NT,66,2,157.3635832,1444.156007,90,149.308642,77.81301979,0,346,133,12094,1083.37037,638.0532197,80,2586,1067,87753,270.2488485,195.0902229,30.34742925,151.5,901.8846154,5,0,80
NT,67,2,163.3302223,1536.608189,91,142.2027027,72.45404396,0,320,133,10523,1255.72973,598.3945713,107,2266,1387,92924,271.9090914,197.8553237,30.34742925,129.5217391,1120.217391,5,0,80
NT,68,2,150.1621844,1558.532802,92,137.4691358,70.24405427,0,320,134,11135,1160.54321,843.5816951,107,3797,960,94004,273.6237507,198.9601815,30.34742925,140.7391304,1115.565217,5,0,80
NT,69,2,180.9680704,1490.788576,93,177.1875,78.26166654,27,480,160,14175,1020.825,909.3547549,26,3888,693,81666,275.7187214,197.0402844,30.34742925,180.5769231,896.6923077,5,0,80
